Country Name;Country Code;Region;IncomeGroup;Year;Life Expectancy World Bank;Prevelance of Undernourishment;CO2;Health Expenditure %;Education Expenditure %;Unemployment;Injuries;Communicable;NonCommunicable
Bulgaria;BGR;Europe & Central Asia;Upper middle income;2013;74,86097561;3,2;39659,99985;7,16768599;4,058229923;12,93999958;270838,27;125555,73;2858919,46
Portugal;PRT;Europe & Central Asia;High income;2011;80,47073171;2,5;49869,99893;9,73071671;5,123330116;12,68000031;241678,63;200179,39;2860300,17
Portugal;PRT;Europe & Central Asia;High income;2007;78,32195122;2,5;58799,99924;9,25186634;4,921470165;7,960000038;274651,96;211444,21;2862216,03
Serbia;SRB;Europe & Central Asia;Upper middle income;2017;75,53902439;4;47340,00015;8,22039318;3,710160017;13,47999954;273324,18;118619,37;2862947,16
Chile;CHL;Latin America & Caribbean;High income;2002;76,894;3,2;49119,99893;7,26602364;4,081210136;10,17000008;518229,08;311721,03;2864361,51
Portugal;PRT;Europe & Central Asia;High income;2008;78,52439024;2,5;56840,00015;9,58307838;4,696090221;7,550000191;265120,74;209021,47;2864912,42
Portugal;PRT;Europe & Central Asia;High income;2005;78,07073171;2,5;65470,00122;9,65306759;5,073949814;7,579999924;291533,98;217001,29;2866468,98
Portugal;PRT;Europe & Central Asia;High income;2010;79,02682927;2,5;50939,99863;10,03250504;5,412489891;10,77000046;249969,8;202138,23;2867524,36
Portugal;PRT;Europe & Central Asia;High income;2004;77,67073171;2,5;62130,00107;9,5325079;5,046380043;6,320000172;306101,62;215088,17;2870536,76
Portugal;PRT;Europe & Central Asia;High income;2009;78,72682927;2,5;56299,99924;10,13070393;5,563149929;9,430000305;256870,71;207143,73;2871453,93
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2017;73,81;16,3;16569,99969;6,13921785;2,950099945;2,460000038;901544,59;1158218,9;2873046,18
Portugal;PRT;Europe & Central Asia;High income;2017;81,42439024;2,5;53330,00183;9,30583763;5,015610218;8,869999886;219570,97;192038,99;2879525,78
Serbia;SRB;Europe & Central Asia;Upper middle income;2018;75,8902439;3,8;46130,00107;8,5316782;3,582319975;12,72999954;274175,32;115978,23;2880460,23
Bulgaria;BGR;Europe & Central Asia;Upper middle income;2017;74,81463415;3;43880,00107;7,5206337;4,075270176;6,159999847;257836,61;117513,48;2880930,27
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2017;76,584;10,7;38549,99924;7,42857885;4,614260197;3,839999914;675633,44;703318,46;2884441,89
Greece;GRC;Europe & Central Asia;High income;2001;78,38780488;2,5;96610;7,9878397;3,364579916;10,46000004;284568,09;125698,03;2884915,79
Mali;MLI;Sub-Saharan Africa;Low income;2014;57,036;3,6;3380,000114;4,48156309;3,648190022;6,380000114;691349,01;10693305,91;2886516,86
Serbia;SRB;Europe & Central Asia;Upper middle income;2019;75,93658537;3,7;45950,00076;8,67206478;3,616470098;10,39000034;273205,78;113109,97;2889862,28
Greece;GRC;Europe & Central Asia;High income;2002;78,64146341;2,5;96599,99847;8,23378086;3,424309969;9,970000267;277646,31;126267,81;2890073,96
Madagascar;MDG;Sub-Saharan Africa;Low income;2004;60,752;35;1649,999976;5,25489902;2,812619925;3,832999945;507803,58;7367280,55;2890146,3
Bulgaria;BGR;Europe & Central Asia;Upper middle income;2012;74,31463415;3,7;45020,00046;7,57609081;3,476370096;12,27000046;279352,94;130210,12;2894311,31
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2003;49,572;20,6;5309,999943;5,47977018;2,864370108;5,255000114;748034,58;13002141,98;2894474,23
Portugal;PRT;Europe & Central Asia;High income;2001;76,81463415;2,5;61380;8,62751484;5,33713007;3,829999924;336954,98;237045,28;2897529,91
Portugal;PRT;Europe & Central Asia;High income;2018;81,32439024;2,5;49500;9,4126482;4,675159931;6,989999771;220932,61;191109,09;2900455,74
Greece;GRC;Europe & Central Asia;High income;2003;78,84146341;2,5;100220,0012;8,44915676;3,429339886;9,409999847;274894,84;124077,48;2901286,21
Cambodia;KHM;East Asia & Pacific;Lower middle income;2014;68,273;9,2;6949,999809;6,70157766;1,909389973;0,689999998;523441,59;1909627,85;2906239,53
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2005;52,76;15,9;5019,999981;4,09544468;2,65651989;4,400000095;706338;10894276,03;2906555,32
Portugal;PRT;Europe & Central Asia;High income;2002;77,06585366;2,5;65599,99847;8,78642941;5,258719921;4,5;328487,72;230034;2907709,66
Serbia;SRB;Europe & Central Asia;Upper middle income;2014;75,33658537;3,7;38959,99908;9,23958969;3,926980019;19,21999931;278555,12;128049,48;2908499,04
Greece;GRC;Europe & Central Asia;High income;2004;79,03902439;2,5;99839,99634;8,09390354;3,667190075;10,31000042;275355,25;123575,74;2910291,16
Portugal;PRT;Europe & Central Asia;High income;2003;77,2195122;2,5;60520,00046;9,12415695;5,281529903;6,130000114;318157,92;223907,14;2911603,37
Greece;GRC;Europe & Central Asia;High income;2005;79,23902439;2,5;101949,9969;8,56466961;3,963959932;9,989999771;278666,21;121855,66;2912348,04
Serbia;SRB;Europe & Central Asia;Upper middle income;2015;75,28780488;4,1;45389,99939;8,8132;3,78640008;17,65999985;274641,43;125280,99;2912924,95
Greece;GRC;Europe & Central Asia;High income;2015;81,03658537;2,5;68010,00214;8,06892395;3,661390066;24,89999962;246675,84;135029,92;2915985,43
Serbia;SRB;Europe & Central Asia;Upper middle income;2012;74,83658537;2,6;45790,00092;9,32176399;4,164209843;24;286496,73;120970,69;2925758,07
Chile;CHL;Latin America & Caribbean;High income;2003;77,146;3,2;50200,00076;7,33330393;3,963459969;9,770000458;517251,28;303346,62;2930080,37
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2018;74,063;16,2;18319,99969;6,12415409;3,137049913;2,279999971;953616,01;1145763,68;2934349,58
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2018;76,8;11,6;40139,99939;7,86490965;4,621459961;3,529999971;682717,5;686986,96;2943202,18
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2004;49,788;19,3;5469,99979;5,47520828;2,911760092;5,464000225;726059,96;12945628,74;2943770,13
Bulgaria;BGR;Europe & Central Asia;Upper middle income;2011;74,16341463;4;49639,99939;7,13881254;3,546979904;11,26000023;284499,2;136293,57;2944689,74
Greece;GRC;Europe & Central Asia;High income;2017;81,28780488;2,5;66800,00305;8,10309219;3,477089882;21,48999977;230295,78;135186;2948435,63
Serbia;SRB;Europe & Central Asia;Upper middle income;2011;74,53658537;2,6;51229,99954;9,10749245;4,238359928;22,96999931;292953,57;136233,92;2951693,11
Madagascar;MDG;Sub-Saharan Africa;Low income;2005;61,212;33,4;1710,000038;5,20261955;3,309639931;2,619999886;501460,34;7259330,43;2955506,1
Cambodia;KHM;East Asia & Pacific;Lower middle income;2015;68,637;8,9;8430,000305;6,19431591;2,599999905;0,389999986;522651,16;1843916,36;2970829,73
Bulgaria;BGR;Europe & Central Asia;Upper middle income;2010;73,51219512;4;44740,00168;7,13800573;3,857969999;10,27999973;295829,03;145212,14;2973689,77
Chile;CHL;Latin America & Caribbean;High income;2004;77,391;3,2;54970,00122;6,90115023;3,538389921;10,15999985;520268,66;304408,35;2979830,61
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2005;50,12;18,3;5880,000114;5,00643015;2,919440031;5,688000202;701543,54;12763722,59;2980729,21
Mozambique;MOZ;Sub-Saharan Africa;Low income;2004;50,143;34,1;1909,999967;3,6926434;3,326699972;2,971999884;737846,17;14967643,87;2983998,36
Serbia;SRB;Europe & Central Asia;Upper middle income;2010;74,33658537;2,5;47099,99847;9,52071667;4,327809811;19,21999931;298582,94;132606,22;2989272,2
Greece;GRC;Europe & Central Asia;High income;2018;81,78780488;2,5;65019,99664;7,95876884;3,597340107;19,29000092;234273,1;135253,34;2993363,01
Bulgaria;BGR;Europe & Central Asia;Upper middle income;2009;73,41219512;4,1;42909,99985;6,59577608;4,274290085;6,820000172;306840,18;151309,79;2996261,56
Madagascar;MDG;Sub-Saharan Africa;Low income;2006;61,65;31;1639,999986;5,07627583;2,830970049;2,938999891;495679,31;7230205,02;2996523,06
Burkina Faso;BFA;Sub-Saharan Africa;Low income;2010;57,096;13,3;2289,999962;5,2395854;3,502229929;3,644999981;664795,35;9908386,92;2997249,18
Ecuador;ECU;Latin America & Caribbean;Upper middle income;2019;77,01;13,7;39290,00092;7,81824684;4,225659847;3,809999943;698163,37;677848,36;2999085,47
Chile;CHL;Latin America & Caribbean;High income;2005;77,63;3,1;55970,00122;6,58871555;3,262830019;9,340000153;522744,09;296514,04;3000791,24
Mali;MLI;Sub-Saharan Africa;Low income;2015;57,509;3,4;3650,000095;4,11143351;3,801520109;7,730000019;734243,79;10713095,47;3002249,94
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2006;53,215;14,1;5090,000153;4,02897263;2,539910078;3,730999947;731705,92;10973089;3004029,9
Angola;AGO;Sub-Saharan Africa;Lower middle income;2005;50,165;52,2;15810,00042;2,85219693;2,120110035;3,881999969;1257995,96;10778976,02;3009696,38
Guatemala;GTM;Latin America & Caribbean;Upper middle income;2019;74,302;16,3;19309,99947;6,21161032;3,199280024;2,190000057;955698,6;1136486,62;3015212,86
Chile;CHL;Latin America & Caribbean;High income;2006;77,865;3,1;57150,00153;6,03516722;3,021529913;9,020000458;519250,6;294647;3027848,24
Bulgaria;BGR;Europe & Central Asia;Upper middle income;2008;72,96341463;4,5;50040,00092;6,28771019;4,222380161;5,610000134;317066,96;152823,66;3033234,88
Cambodia;KHM;East Asia & Pacific;Lower middle income;2016;68,977;8,5;11069,99969;6,11648464;2,799999952;0,720000029;524862,16;1780182,65;3036171,35
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2006;50,561;17,6;5699,999809;4,76330471;2,819999933;5,918000221;701687,09;12394825,43;3041381,11
Madagascar;MDG;Sub-Saharan Africa;Low income;2007;62,079;30,5;1720,000029;4,49428749;2,902740002;3,260999918;507386,21;7184699,43;3051358,23
Serbia;SRB;Europe & Central Asia;Upper middle income;2009;73,98536585;2,5;46869,99893;9,3397665;4,483980179;16,13999939;309311,36;134592,1;3051641,08
Chile;CHL;Latin America & Caribbean;High income;2007;78,099;3,1;64569,99969;6,17537546;3,21378994;8,430000305;516372,75;297566,44;3069732,77
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2007;51,091;17,9;5659,999847;4,55253553;3,016139984;6,144999981;701965,69;12067988,19;3070247,08
Mozambique;MOZ;Sub-Saharan Africa;Low income;2005;50,387;33,3;1710,000038;4,39079046;4,00578022;3,015000105;758310,49;14977648,67;3077260,34
Serbia;SRB;Europe & Central Asia;Upper middle income;2007;73,63170732;2,5;51459,99908;9,37001324;4,209839821;18,05999947;323246,04;146829,7;3080110,06
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2007;53,681;12,6;6130,000114;3,95940948;2,87816;3,059999943;741309,26;11022110,27;3080169,1
Bulgaria;BGR;Europe & Central Asia;Upper middle income;2007;72,66341463;4,6;52599,99847;6,16035938;3,682640076;6,880000114;324972,42;155765,94;3082500,26
Serbia;SRB;Europe & Central Asia;Upper middle income;2008;73,88536585;2,5;49830,00183;9,47590065;4,441999912;13,69999981;317004,39;130231,39;3084988,57
Chile;CHL;Latin America & Caribbean;High income;2008;78,33;3,4;67989,99786;6,74047899;3,792429924;9,289999962;522250,6;295906,84;3086510,5
Angola;AGO;Sub-Saharan Africa;Lower middle income;2006;51,143;49,3;16559,99947;2,68553662;2,281460047;3,85800004;1261954,18;10718718,62;3088844,29
Bulgaria;BGR;Europe & Central Asia;Upper middle income;2003;72,06585366;4,5;47930,00031;7,19987392;3,998450041;13,72999954;357078,88;169065,62;3089412,68
Burkina Faso;BFA;Sub-Saharan Africa;Low income;2011;57,761;12,6;2460,000038;4,6486845;3,985150099;3,785000086;684298,08;9934204,66;3090218,4
Bulgaria;BGR;Europe & Central Asia;Upper middle income;2004;72,56341463;4,9;47270,00046;6,89090872;2,319950104;12,03999996;349654,91;165275,19;3092160,44
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2008;51,682;18,2;6469,99979;4,56873417;3,098530054;6,368000031;699268,73;11676469,85;3098630,69
Cambodia;KHM;East Asia & Pacific;Lower middle income;2017;69,289;7,7;12689,99958;5,72757244;3,200000048;0,140000001;523684,71;1720498,65;3103200,98
Belarus;BLR;Europe & Central Asia;Upper middle income;2016;73,82682927;2,5;55139,99939;5,91054153;4,946549892;5,840000153;478368,04;155883,56;3103665,33
Bulgaria;BGR;Europe & Central Asia;Upper middle income;2002;71,86585366;4,2;43599,99847;7,0809865;3,386080027;18,11000061;366483,94;174906,52;3104930,18
Belarus;BLR;Europe & Central Asia;Upper middle income;2018;74,17560976;2,5;58950,00076;5,52699471;5,381110191;4,760000229;474553,12;149965,99;3106235,34
Belarus;BLR;Europe & Central Asia;Upper middle income;2015;73,62439024;2,5;54819,99969;6,06533337;4,787519932;5,840000153;499483,1;159890,1;3110516,95
Belarus;BLR;Europe & Central Asia;Upper middle income;2019;74,22682927;2,5;57669,99817;5,86133957;4,97947979;4,159999847;474116,11;147516,56;3119030,26
Bulgaria;BGR;Europe & Central Asia;Upper middle income;2005;72,56097561;4,9;47990,00168;6,89011431;4,108799934;10,07999992;340284,76;162185,18;3119810,92
Belarus;BLR;Europe & Central Asia;Upper middle income;2017;74,12926829;2,5;56009,99832;5,75974846;4,794990063;5,650000095;472077,41;152785,68;3120829,36
Bulgaria;BGR;Europe & Central Asia;Upper middle income;2001;71,76829268;4;46190;6,85958767;3,384239912;19,92000008;379598,55;184936,84;3126551,07
Bulgaria;BGR;Europe & Central Asia;Upper middle income;2006;72,61219512;5,1;48950,00076;6,52544594;3,903460026;8,949999809;335762,48;159329,7;3128319,47
Madagascar;MDG;Sub-Saharan Africa;Low income;2008;62,509;30,4;1779,999971;4,10616875;2,554339886;3,582000017;524290,78;7115964,64;3151125,83
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2009;52,313;16,3;6030,00021;4,46970177;3,173939943;6,592999935;709348,47;11434947,12;3152349,08
Angola;AGO;Sub-Saharan Africa;Lower middle income;2007;52,177;46,1;16969,99931;2,97438812;2,920000076;3,821000099;1274747,56;10310598,25;3162603,6
Chile;CHL;Latin America & Caribbean;High income;2009;78,558;3,5;65449,99695;7,20918465;4,230649948;11,31000042;527775,46;305782,84;3162679,85
Belarus;BLR;Europe & Central Asia;Upper middle income;2014;72,97073171;2,5;59500;5,38793373;4,818309784;5,993999958;525845,02;166686,91;3169225,89
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2008;54,153;11,2;6389,999866;3,82291627;2,498270035;3,411999941;753524,97;10959045,14;3171403,2
Cambodia;KHM;East Asia & Pacific;Lower middle income;2018;69,57;6,6;14579,99992;6,18275642;2,162859917;0,143000007;525658,43;1654013,41;3174267,2
Ghana;GHA;Sub-Saharan Africa;Lower middle income;2001;57,158;14,9;6210;3,17252946;5,354440212;9,501000404;598632,38;8404053,28;3184154,2
Belarus;BLR;Europe & Central Asia;Upper middle income;2013;72,47073171;2,5;59990,00168;5,69559479;5,009419918;6,006000042;553105,47;172739,42;3199517,31
Mali;MLI;Sub-Saharan Africa;Low income;2016;57,987;3,1;4670,000076;3,77377391;3,094779968;7,570000172;785125,44;10541209,83;3201311,76
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2010;52,964;13,6;6349,999905;4,41580963;3,246510029;6,835000038;727460,5;11289768,35;3206164,59
Chile;CHL;Latin America & Caribbean;High income;2010;78,779;3,4;69750;6,77489328;4,162089825;8,420000076;550065,92;301674,32;3216236,06
Belarus;BLR;Europe & Central Asia;Upper middle income;2012;71,96585366;2,5;59939,99863;5,245327;4,959640026;6,051000118;589536,13;181143,47;3230403,5
Madagascar;MDG;Sub-Saharan Africa;Low income;2009;62,944;29,7;1690,000057;4,41676188;2,825129986;3,974999905;539464,12;7098257,26;3234177,99
Hungary;HUN;Europe & Central Asia;High income;2016;76,06341463;2,5;44250;6,99535179;4,6145401;5,110000134;344350,67;117794,37;3235406,56
Burkina Faso;BFA;Sub-Saharan Africa;Low income;2012;58,374;12,2;2940,000057;4,60266972;3,603159904;3,913000107;735556,78;9914060,44;3235972,27
Hungary;HUN;Europe & Central Asia;High income;2013;75,56585366;2,5;40759,99832;7,24897766;4,187729836;10,18000031;352549,2;121498,58;3242293,04
Angola;AGO;Sub-Saharan Africa;Lower middle income;2008;53,243;42,9;19280,00069;3,32290483;2,690000057;3,792999983;1268731,11;9964158,73;3248453,77
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2011;53,62;10,9;6119,999886;4,39704227;2,865760088;7,125;849300,73;11079198,68;3249636,43
Hungary;HUN;Europe & Central Asia;High income;2014;75,76341463;2,5;40630,00107;7,06011677;4,600399971;7,730000019;347861,81;121126,77;3249939,52
Chile;CHL;Latin America & Caribbean;High income;2011;78,986;3,3;76470,00122;6,7717886;4,045189857;7,340000153;512645,84;302734,23;3251142,12
Saudi Arabia;SAU;Middle East & North Africa;High income;2001;72,759;4,9;254090;4,46173573;7,718870163;4,619999886;1154674,35;982640,87;3255472,18
Hungary;HUN;Europe & Central Asia;High income;2017;75,81707317;2,5;46439,99863;6,75595856;4,614099979;4,159999847;346095,98;116478,26;3255999,59
Mozambique;MOZ;Sub-Saharan Africa;Low income;2006;50,641;32,4;1860,000014;4,10098362;3,871469975;3,039000034;827168,52;14650808,64;3264524,15
Hungary;HUN;Europe & Central Asia;High income;2018;76,06585366;2,5;46400,00153;6,54620171;4,622829914;3,710000038;347566,05;113914,14;3282122,47
Hungary;HUN;Europe & Central Asia;High income;2015;75,56829268;2,5;43380,00107;6,85949564;4,494100094;6,809999943;349200,33;122183,87;3291057,08
Madagascar;MDG;Sub-Saharan Africa;Low income;2010;63,388;28,2;1870,000005;4,65100336;2,75;4,28000021;535392,1;7090977,06;3291985,37
Cameroon;CMR;Sub-Saharan Africa;Lower middle income;2009;54,627;8,8;7030,00021;3,73933601;2,907900095;3,76699996;771630,5;10826338,15;3292491,62
Hungary;HUN;Europe & Central Asia;High income;2012;75,06341463;2,5;43430,00031;7,43017483;4,141119957;11;365265,67;122047,51;3308366,13
Saudi Arabia;SAU;Middle East & North Africa;High income;2002;72,92;5;272250;4,2493763;7,636889935;5,269999981;1185236,47;936917,9;3314963,19
Angola;AGO;Sub-Saharan Africa;Lower middle income;2009;54,311;33,1;21149,99962;3,84260869;3,210000038;3,779999971;1261180,24;9690114,79;3327472,94
Mali;MLI;Sub-Saharan Africa;Low income;2017;58,452;3,1;5179,999828;3,67425632;3,789769888;7,409999847;861303,54;10455713,77;3330760,45
Cote d'Ivoire;CIV;Sub-Saharan Africa;Lower middle income;2012;54,271;10;8039,999962;4,42740583;3,434469938;7,21999979;748659,4;10592375,49;3339845,49
Hungary;HUN;Europe & Central Asia;High income;2011;74,85853659;2,5;46909,99985;7,49094248;4,561329842;11,02999973;373885,63;122404,11;3340722,27
Chile;CHL;Latin America & Caribbean;High income;2013;79,349;3,1;83000;7,44478321;4,529429913;6,210000038;501882,49;301047,21;3354244,48
Madagascar;MDG;Sub-Saharan Africa;Low income;2011;63,836;27,3;2190,000057;4,43843079;2,381680012;2,444000006;539357,48;7002948,1;3370290,96
Hungary;HUN;Europe & Central Asia;High income;2010;74,20731707;2,5;47880,00107;7,46319818;4,721759796;11,17000008;384455,55;123222,98;3376183,2
Saudi Arabia;SAU;Middle East & North Africa;High income;2003;73,051;5,1;284829,9866;3,97909737;7,105090141;5,559999943;1229326,53;899803,71;3392473,94
Chile;CHL;Latin America & Caribbean;High income;2014;79,504;3;76559,99756;7,80729866;4,730949879;6,659999847;505420,69;305106,81;3399687,35
Burkina Faso;BFA;Sub-Saharan Africa;Low income;2013;58,937;11,8;3130,000114;5,56331158;4,083439827;4,046999931;780010,74;9832252,31;3405841,19
Mali;MLI;Sub-Saharan Africa;Low income;2018;58,893;3,4;5469,99979;3,73249865;3,905565023;7,427999973;959531,67;10432991,12;3408505,59
Hungary;HUN;Europe & Central Asia;High income;2009;73,90487805;2,5;47840,00015;7,2392807;4,944660187;10,02999973;398497,72;125586,21;3426188,72
